 main- INFO-[2013-10-09 09:06:48,268]-play.Logger.info(Logger.java:290)-Starting E:\iquant_ext\iquantServer
        ui.`account` AS account,
        ui.`name` AS NAME,
        ui.`idcard` AS idCard,
        ui.`phone` AS phone,
        sd.`name` AS saleName,
        ui.`capital_account` AS capitalAccount,
        ui.`apply_date` AS applyDate,
        ui.`status` AS STATUS,
        GROUP_CONCAT(ri.`name`) AS roleName,
        ui.`sdate` AS startDate,
        ui.`edate` AS endDate 
    FROM
        user_info ui   
    LEFT JOIN
        sale_department sd     
            ON ui.`sale_dep` = sd.`id`      
    left JOIN
        user_role ur 
            ON ur.`uid`=ui.`id`     
    left JOIN
        role_info ri 
            ON ri.`id` = ur.`rid`     
    where
        ui.`status` NOT IN(
            -100,2
        )  
        AND ui.`edate`>NOW()  
    GROUP BY
        id  limit 0,
        20
play-thread-1- INFO-[2013-10-09 09:10:01,128]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-10-09 09:10:01,128]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1- INFO-[2013-10-09 09:10:01,159]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-10-09 09:10:01,159]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        id,
        name              
    FROM
        sale_department
play-thread-1- INFO-[2013-10-09 09:10:01,175]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-10-09 09:10:01,175]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1- INFO-[2013-10-09 09:10:01,206]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-10-09 09:10:01,206]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        id,
        name                 
    FROM
        role_info
play-thread-1- INFO-[2013-10-09 09:10:01,206]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-10-09 09:10:01,206]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1-DEBUG-[2013-10-09 09:10:01,738]-play.Logger.debug(Logger.java:233)-收到请求数据:
{"saleId":0,"orderFlag":0,"status":0,"flag":1}
play-thread-1- INFO-[2013-10-09 09:10:01,738]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-10-09 09:10:01,738]-play.Logger.info(Logger.java:290)-sql==
    select
        count(*) 
    from
        ( SELECT
            ui.`id` AS id,
            ui.`account` AS account,
            ui.`name` AS NAME,
            ui.`idcard` AS idCard,
            ui.`phone` AS phone,
            sd.`name` AS saleName,
            ui.`capital_account` AS capitalAccount,
            ui.`apply_date` AS applyDate,
            ui.`status` AS STATUS 
        FROM
            user_info ui   
        LEFT JOIN
            sale_department sd     
                ON ui.`sale_dep` = sd.`id`  
        WHERE
            ui.`status`=2 ) distTable
play-thread-1- INFO-[2013-10-09 09:10:01,753]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        ui.`id` AS id,
        ui.`account` AS account,
        ui.`name` AS NAME,
        ui.`idcard` AS idCard,
        ui.`phone` AS phone,
        sd.`name` AS saleName,
        ui.`capital_account` AS capitalAccount,
        ui.`apply_date` AS applyDate,
        ui.`status` AS STATUS 
    FROM
        user_info ui   
    LEFT JOIN
        sale_department sd     
            ON ui.`sale_dep` = sd.`id`  
    WHERE
        ui.`status`=2 
    ORDER BY
        applyDate desc  limit 0,
        20
play-thread-1- INFO-[2013-10-09 09:10:01,769]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-10-09 09:10:01,769]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1- INFO-[2013-10-09 09:10:01,816]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-10-09 09:10:01,816]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        id,
        name              
    FROM
        sale_department
play-thread-1- INFO-[2013-10-09 09:10:01,816]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-10-09 09:10:01,816]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1- INFO-[2013-10-09 09:10:01,847]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-10-09 09:10:01,847]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        id,
        name                 
    FROM
        role_info
play-thread-1- INFO-[2013-10-09 09:10:01,847]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-10-09 09:10:01,847]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1- INFO-[2013-10-09 09:10:04,113]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-10-09 09:10:04,129]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        fi.id AS id,
        fi.name,
        fi.pid,
        fi.pid fpid                     
    FROM
        role_function rf                      
    LEFT JOIN
        function_info fi                     
            ON                           rf.fid=fi.id                     
    WHERE
        rf.rid=1
play-thread-1- INFO-[2013-10-09 09:10:04,129]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-10-09 09:10:04,129]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1- INFO-[2013-10-09 09:10:04,175]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-10-09 09:10:04,175]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        name,
        id,
        action,
        code,
        pid                     
    FROM
        function_info                     
    WHERE
        product_id=1
play-thread-1- INFO-[2013-10-09 09:10:04,191]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-10-09 09:10:04,191]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1- INFO-[2013-10-09 09:10:04,222]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-10-09 09:10:04,238]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        id,
        name                 
    FROM
        role_info
play-thread-1- INFO-[2013-10-09 09:10:04,238]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-10-09 09:10:04,238]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1- INFO-[2013-10-09 09:10:04,285]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-10-09 09:10:04,285]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        id,
        name,
        desp         
    FROM
        role_info         
    WHERE
        id = 1
play-thread-1- INFO-[2013-10-09 09:10:04,285]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-10-09 09:10:04,285]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1- INFO-[2013-10-09 09:10:09,833]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-10-09 09:10:09,833]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        fi.id AS id,
        fi.name,
        fi.pid,
        fi.pid fpid                     
    FROM
        role_function rf                      
    LEFT JOIN
        function_info fi                     
            ON                           rf.fid=fi.id                     
    WHERE
        rf.rid=2
play-thread-1- INFO-[2013-10-09 09:10:09,833]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-10-09 09:10:09,833]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1- INFO-[2013-10-09 09:10:09,926]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-10-09 09:10:09,926]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        id,
        name                 
    FROM
        role_info
play-thread-1- INFO-[2013-10-09 09:10:09,926]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-10-09 09:10:09,926]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1- INFO-[2013-10-09 09:10:09,973]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-10-09 09:10:09,973]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        id,
        name,
        desp         
    FROM
        role_info         
    WHERE
        id = 2
play-thread-1- INFO-[2013-10-09 09:10:09,973]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-10-09 09:10:09,973]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1- INFO-[2013-10-09 09:10:15,208]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-10-09 09:10:15,208]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        fi.id AS id,
        fi.name,
        fi.pid,
        fi.pid fpid                     
    FROM
        role_function rf                      
    LEFT JOIN
        function_info fi                     
            ON                           rf.fid=fi.id                     
    WHERE
        rf.rid=3
play-thread-1- INFO-[2013-10-09 09:10:15,208]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-10-09 09:10:15,208]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1- INFO-[2013-10-09 09:10:15,287]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-10-09 09:10:15,287]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        id,
        name                 
    FROM
        role_info
play-thread-1- INFO-[2013-10-09 09:10:15,302]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-10-09 09:10:15,302]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1- INFO-[2013-10-09 09:10:15,334]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-10-09 09:10:15,334]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        id,
        name,
        desp         
    FROM
        role_info         
    WHERE
        id = 3
play-thread-1- INFO-[2013-10-09 09:10:15,334]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-10-09 09:10:15,334]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1-DEBUG-[2013-10-09 09:10:27,929]-play.Logger.debug(Logger.java:233)-收到请求数据:
{
  "id": 3,
  "functions": [
    {
      "pid": 0,
      "id": 2
    },
    {
      "pid": 0,
      "id": 3
    },
    {
      "pid": 0,
      "id": 4
    },
    {
      "pid": 0,
      "id": 5
    },
    {
      "pid": 0,
      "id": 6
    },
    {
      "pid": 0,
      "id": 7
    },
    {
      "pid": 0,
      "id": 8
    },
    {
      "pid": 0,
      "id": 9
    },
    {
      "pid": 0,
      "id": 10
    },
    {
      "pid": 0,
      "id": 11
    }
  ]
}
play-thread-1- INFO-[2013-10-09 09:10:27,929]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-10-09 09:10:27,929]-play.Logger.info(Logger.java:290)-sql==
    DELETE                      
    FROM
        role_function                      
    WHERE
        rid=3
play-thread-1- INFO-[2013-10-09 09:10:27,945]-play.Logger.info(Logger.java:290)-sql==
    INSERT  
    INTO
        role_function
        (                                  rid,                                  fid                                )
    VALUES
        (3,2)
play-thread-1- INFO-[2013-10-09 09:10:27,945]-play.Logger.info(Logger.java:290)-sql==
    INSERT  
    INTO
        role_function
        (                                  rid,                                  fid                                )
    VALUES
        (3,3)
play-thread-1- INFO-[2013-10-09 09:10:27,961]-play.Logger.info(Logger.java:290)-sql==
    INSERT  
    INTO
        role_function
        (                                  rid,                                  fid                                )
    VALUES
        (3,4)
play-thread-1- INFO-[2013-10-09 09:10:27,961]-play.Logger.info(Logger.java:290)-sql==
    INSERT  
    INTO
        role_function
        (                                  rid,                                  fid                                )
    VALUES
        (3,5)
play-thread-1- INFO-[2013-10-09 09:10:27,961]-play.Logger.info(Logger.java:290)-sql==
    INSERT  
    INTO
        role_function
        (                                  rid,                                  fid                                )
    VALUES
        (3,6)
play-thread-1- INFO-[2013-10-09 09:10:27,961]-play.Logger.info(Logger.java:290)-sql==
    INSERT  
    INTO
        role_function
        (                                  rid,                                  fid                                )
    VALUES
        (3,7)
play-thread-1- INFO-[2013-10-09 09:10:27,961]-play.Logger.info(Logger.java:290)-sql==
    INSERT  
    INTO
        role_function
        (                                  rid,                                  fid                                )
    VALUES
        (3,8)
play-thread-1- INFO-[2013-10-09 09:10:27,961]-play.Logger.info(Logger.java:290)-sql==
    INSERT  
    INTO
        role_function
        (                                  rid,                                  fid                                )
    VALUES
        (3,9)
play-thread-1- INFO-[2013-10-09 09:10:27,961]-play.Logger.info(Logger.java:290)-sql==
    INSERT  
    INTO
        role_function
        (                                  rid,                                  fid                                )
    VALUES
        (3,10)
play-thread-1- INFO-[2013-10-09 09:10:27,961]-play.Logger.info(Logger.java:290)-sql==
    INSERT  
    INTO
        role_function
        (                                  rid,                                  fid                                )
    VALUES
        (3,11)
play-thread-1- INFO-[2013-10-09 09:10:27,976]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-10-09 09:10:27,976]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1-DEBUG-[2013-10-09 09:10:34,165]-play.Logger.debug(Logger.java:233)-收到请求数据:
{
  "id": 3,
  "functions": [
    {
      "pid": 0,
      "id": 2
    },
    {
      "pid": 0,
      "id": 3
    },
    {
      "pid": 0,
      "id": 4
    },
    {
      "pid": 0,
      "id": 5
    },
    {
      "pid": 0,
      "id": 6
    },
    {
      "pid": 0,
      "id": 7
    },
    {
      "pid": 0,
      "id": 8
    },
    {
      "pid": 0,
      "id": 9
    },
    {
      "pid": 0,
      "id": 10
    },
    {
      "pid": 0,
      "id": 11
    }
  ]
}
play-thread-1- INFO-[2013-10-09 09:10:34,180]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-10-09 09:10:34,180]-play.Logger.info(Logger.java:290)-sql==
    DELETE                      
    FROM
        role_function                      
    WHERE
        rid=3
play-thread-1- INFO-[2013-10-09 09:10:34,180]-play.Logger.info(Logger.java:290)-sql==
    INSERT  
    INTO
        role_function
        (                                  rid,                                  fid                                )
    VALUES
        (3,2)
play-thread-1- INFO-[2013-10-09 09:10:34,180]-play.Logger.info(Logger.java:290)-sql==
    INSERT  
    INTO
        role_function
        (                                  rid,                                  fid                                )
    VALUES
        (3,3)
play-thread-1- INFO-[2013-10-09 09:10:34,180]-play.Logger.info(Logger.java:290)-sql==
    INSERT  
    INTO
        role_function
        (                                  rid,                                  fid                                )
    VALUES
        (3,4)
play-thread-1- INFO-[2013-10-09 09:10:34,196]-play.Logger.info(Logger.java:290)-sql==
    INSERT  
    INTO
        role_function
        (                                  rid,                                  fid                                )
    VALUES
        (3,5)
play-thread-1- INFO-[2013-10-09 09:10:34,196]-play.Logger.info(Logger.java:290)-sql==
    INSERT  
    INTO
        role_function
        (                                  rid,                                  fid                                )
    VALUES
        (3,6)
play-thread-1- INFO-[2013-10-09 09:10:34,196]-play.Logger.info(Logger.java:290)-sql==
    INSERT  
    INTO
        role_function
        (                                  rid,                                  fid                                )
    VALUES
        (3,7)
play-thread-1- INFO-[2013-10-09 09:10:34,196]-play.Logger.info(Logger.java:290)-sql==
    INSERT  
    INTO
        role_function
        (                                  rid,                                  fid                                )
    VALUES
        (3,8)
play-thread-1- INFO-[2013-10-09 09:10:34,196]-play.Logger.info(Logger.java:290)-sql==
    INSERT  
    INTO
        role_function
        (                                  rid,                                  fid                                )
    VALUES
        (3,9)
play-thread-1- INFO-[2013-10-09 09:10:34,196]-play.Logger.info(Logger.java:290)-sql==
    INSERT  
    INTO
        role_function
        (                                  rid,                                  fid                                )
    VALUES
        (3,10)
play-thread-1- INFO-[2013-10-09 09:10:34,196]-play.Logger.info(Logger.java:290)-sql==
    INSERT  
    INTO
        role_function
        (                                  rid,                                  fid                                )
    VALUES
        (3,11)
play-thread-1- INFO-[2013-10-09 09:10:34,196]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-10-09 09:10:34,212]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1-DEBUG-[2013-10-09 09:11:28,282]-play.Logger.debug(Logger.java:233)-收到请求数据:
{"saleId":0,"orderFlag":0,"status":0,"flag":1}
play-thread-1- INFO-[2013-10-09 09:11:28,298]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-10-09 09:11:28,298]-play.Logger.info(Logger.java:290)-sql==
    select
        count(*) 
    from
        ( SELECT
            ui.`id` AS id,
            ui.`account` AS account,
            ui.`name` AS NAME,
            ui.`idcard` AS idCard,
            ui.`phone` AS phone,
            sd.`name` AS saleName,
            ui.`capital_account` AS capitalAccount,
            ui.`apply_date` AS applyDate,
            ui.`status` AS STATUS 
        FROM
            user_info ui   
        LEFT JOIN
            sale_department sd     
                ON ui.`sale_dep` = sd.`id`  
        WHERE
            ui.`status`=2 ) distTable
play-thread-1- INFO-[2013-10-09 09:11:28,298]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        ui.`id` AS id,
        ui.`account` AS account,
        ui.`name` AS NAME,
        ui.`idcard` AS idCard,
        ui.`phone` AS phone,
        sd.`name` AS saleName,
        ui.`capital_account` AS capitalAccount,
        ui.`apply_date` AS applyDate,
        ui.`status` AS STATUS 
    FROM
        user_info ui   
    LEFT JOIN
        sale_department sd     
            ON ui.`sale_dep` = sd.`id`  
    WHERE
        ui.`status`=2 
    ORDER BY
        applyDate desc  limit 0,
        20
play-thread-1- INFO-[2013-10-09 09:11:28,313]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-10-09 09:11:28,313]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1- INFO-[2013-10-09 09:11:28,344]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-10-09 09:11:28,344]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        id,
        name              
    FROM
        sale_department
play-thread-1- INFO-[2013-10-09 09:11:28,344]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-10-09 09:11:28,344]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1- INFO-[2013-10-09 09:11:28,376]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-10-09 09:11:28,376]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        id,
        name                 
    FROM
        role_info
play-thread-1- INFO-[2013-10-09 09:11:28,391]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-10-09 09:11:28,391]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1-DEBUG-[2013-10-09 09:13:49,752]-play.Logger.debug(Logger.java:233)-收到请求数据:
{
  "orderFlag": 0,
  "flag": 1,
  "tradeType": 0,
  "tradeVariety": 0,
  "strategyLanguage": 0,
  "status": 0,
  "serviceParam": 3
}
play-thread-1- INFO-[2013-10-09 09:13:49,752]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-10-09 09:13:49,768]-play.Logger.info(Logger.java:290)-sql==select count(*) from (
SELECT
                      sb.id AS id,
                      sb.`status` AS STATUS,
                      sb.name AS sname,
                      sb.provider AS provider,
                      sb.trade_variety AS tradeVariety,
                      sb.trade_type AS stype,
                      sb.collect_count AS collectCount,
                      sb.enginetype_id enginetypeId,
                      sb.up_time upTime,
                      sb.upload_time uploadTime,
                      c.nowOrder AS subscriber,
                      MAX(uso.`order_etime`) AS endDate,
                      sb.order_count AS allSubscriber,
                      IF(
                            sb.enginetype_id = 1,
                            shl.yield_of_year,
                            qia.average_simple_rate_of_return * 252
                        ) AS yieldOfYear, /*年化收益率*/

                      IF(
                            sb.enginetype_id = 1,
                            shl.profit_ratio,
                            qia.hit_rate
                        ) AS profitRatio, /*胜率*/

                        IF(
                            sb.enginetype_id = 1,
                            shl.sharpe_index,
                            qia.sharp_ratio
                        ) AS sharpeIndex, /*夏普比率*/

                      IF(
                        sb.discuss_count = 0,
                        0,
                        sb.discuss_total / sb.discuss_count
                      ) AS starLevel,
                      /*星级*/
                      sb.discuss_count AS discussCount
                      /*评论总数*/
            FROM
              qic_db.strategy_baseinfo sb
                          LEFT JOIN user_strategy_order uso
                            ON sb.`id` = uso.`stid`
                          LEFT JOIN
                            (SELECT
                              COUNT(1) AS nowOrder,
                              a.`stid` AS stid
                            FROM
                              qic_db.user_strategy_order a
                              INNER JOIN qic_db.strategy_baseinfo b
                                ON a.`stid` = b.`id`
                            WHERE a.`order_etime` > NOW()
                            GROUP BY b.`id`) c
                            ON sb.`id` = c.stid
                          LEFT JOIN
                           (SELECT
                              a.*
                            FROM
                          strategy_performance_qicore a,
                          (SELECT
                                b.strategy_id,
                                MAX(b.update_time) AS update_time
                              FROM
                                qic_db.strategy_performance_qicore b
                              GROUP BY b.strategy_id) bm
                            WHERE a.strategy_id = bm.strategy_id
                              AND a.update_time = bm.update_time) AS shl
                            ON shl.`strategy_id` = sb.id
                          LEFT JOIN
                            (SELECT
                              a.*
                            FROM
                              qic_db.strategy_performance_qia a,
                              (SELECT
                                b.strategy_id,
                                MAX(b.update_time) AS update_time
                              FROM
                                qic_db.strategy_performance_qia b
                              GROUP BY b.strategy_id) bm
                            WHERE a.strategy_id = bm.strategy_id
                              AND a.update_time = bm.update_time) AS qia
                            ON sb.id = qia.strategy_id
                WHERE 1 = 1 and status in (4,7) and sb.stup_uid in(1,-1000)  GROUP BY id 
) distTable
play-thread-1- INFO-[2013-10-09 09:13:49,768]-play.Logger.info(Logger.java:290)-sql==SELECT
                      sb.id AS id,
                      sb.`status` AS STATUS,
                      sb.name AS sname,
                      sb.provider AS provider,
                      sb.trade_variety AS tradeVariety,
                      sb.trade_type AS stype,
                      sb.collect_count AS collectCount,
                      sb.enginetype_id enginetypeId,
                      sb.up_time upTime,
                      sb.upload_time uploadTime,
                      c.nowOrder AS subscriber,
                      MAX(uso.`order_etime`) AS endDate,
                      sb.order_count AS allSubscriber,
                      IF(
                            sb.enginetype_id = 1,
                            shl.yield_of_year,
                            qia.average_simple_rate_of_return * 252
                        ) AS yieldOfYear, /*年化收益率*/

                      IF(
                            sb.enginetype_id = 1,
                            shl.profit_ratio,
                            qia.hit_rate
                        ) AS profitRatio, /*胜率*/

                        IF(
                            sb.enginetype_id = 1,
                            shl.sharpe_index,
                            qia.sharp_ratio
                        ) AS sharpeIndex, /*夏普比率*/

                      IF(
                        sb.discuss_count = 0,
                        0,
                        sb.discuss_total / sb.discuss_count
                      ) AS starLevel,
                      /*星级*/
                      sb.discuss_count AS discussCount
                      /*评论总数*/
            FROM
              qic_db.strategy_baseinfo sb
                          LEFT JOIN user_strategy_order uso
                            ON sb.`id` = uso.`stid`
                          LEFT JOIN
                            (SELECT
                              COUNT(1) AS nowOrder,
                              a.`stid` AS stid
                            FROM
                              qic_db.user_strategy_order a
                              INNER JOIN qic_db.strategy_baseinfo b
                                ON a.`stid` = b.`id`
                            WHERE a.`order_etime` > NOW()
                            GROUP BY b.`id`) c
                            ON sb.`id` = c.stid
                          LEFT JOIN
                           (SELECT
                              a.*
                            FROM
                          strategy_performance_qicore a,
                          (SELECT
                                b.strategy_id,
                                MAX(b.update_time) AS update_time
                              FROM
                                qic_db.strategy_performance_qicore b
                              GROUP BY b.strategy_id) bm
                            WHERE a.strategy_id = bm.strategy_id
                              AND a.update_time = bm.update_time) AS shl
                            ON shl.`strategy_id` = sb.id
                          LEFT JOIN
                            (SELECT
                              a.*
                            FROM
                              qic_db.strategy_performance_qia a,
                              (SELECT
                                b.strategy_id,
                                MAX(b.update_time) AS update_time
                              FROM
                                qic_db.strategy_performance_qia b
                              GROUP BY b.strategy_id) bm
                            WHERE a.strategy_id = bm.strategy_id
                              AND a.update_time = bm.update_time) AS qia
                            ON sb.id = qia.strategy_id
                WHERE 1 = 1 and status in (4,7) and sb.stup_uid in(1,-1000)  GROUP BY id  limit 0,20
play-thread-1- INFO-[2013-10-09 09:13:49,784]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-10-09 09:13:49,784]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1-DEBUG-[2013-10-09 09:14:00,715]-play.Logger.debug(Logger.java:233)-收到请求数据:
{"orderFlag":0,"flag":2,"tradeType":0,"tradeVariety":0,"strategyLanguage":0,"status":0,"serviceParam":3}
play-thread-1- INFO-[2013-10-09 09:14:00,715]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-10-09 09:14:00,715]-play.Logger.info(Logger.java:290)-sql==select count(*) from (
SELECT
                                    sb.id AS id,
                                    sb.`status` AS STATUS,
                                    sb.name AS sname,
                                    sb.provider AS provider,
                                    sb.trade_variety AS tradeVariety,
                                    sb.trade_type AS stype,
                                    sb.collect_count AS collectCount,
                                    sb.enginetype_id enginetypeId,
                                    sb.up_time upTime,
                                    sb.upload_time uploadTime,
                                    sb.del_time delTime,
                                    sb.order_count AS allSubscriber,
                                    shl.`Retained_Profits` AS retainedProfits,
                                    shl.`Yield` AS yield,
                                    IF(
                                    sb.enginetype_id = 1,
                                    IFNULL(shl.yield_of_year,0),
                                    IFNULL(qia.average_simple_rate_of_return * 252,0)
                                    ) AS yieldOfYear, /*年化收益率*/

                                    IF(
                                    sb.enginetype_id = 1,
                                    IFNULL(shl.profit_ratio,0),
                                    IFNULL(qia.hit_rate,0)
                                    ) AS profitRatio, /*胜率*/

                                    IF(
                                    sb.enginetype_id = 1,
                                    IFNULL(shl.sharpe_index,0),
                                    IFNULL(qia.sharp_ratio,0)
                                    ) AS sharpeIndex /*夏普比率*/

                    FROM
                    qic_db.strategy_baseinfo sb
                    LEFT JOIN
                    (SELECT
                              a.*
                            FROM
                          strategy_performance_qicore a,
                          (SELECT
                                b.strategy_id,
                                MAX(b.update_time) AS update_time
                              FROM
                                qic_db.strategy_performance_qicore b
                              GROUP BY b.strategy_id) bm
                            WHERE a.strategy_id = bm.strategy_id
                              AND a.update_time = bm.update_time) AS shl
                    ON shl.`strategy_id` = sb.id
                    LEFT JOIN
                                (SELECT
                                a.*
                                FROM
                                qic_db.strategy_performance_qia a,
                                (SELECT
                                b.strategy_id,
                                MAX(b.update_time) AS update_time
                                FROM
                                qic_db.strategy_performance_qia b
                                GROUP BY b.strategy_id) bm
                                WHERE a.strategy_id = bm.strategy_id
                                AND a.update_time = bm.update_time) AS qia
                                ON sb.id = qia.strategy_id
                    WHERE 1 = 1 and status in (1,2,3,6,8) and sb.stup_uid=1  GROUP BY id 
) distTable
play-thread-1- INFO-[2013-10-09 09:14:00,731]-play.Logger.info(Logger.java:290)-sql==SELECT
                                    sb.id AS id,
                                    sb.`status` AS STATUS,
                                    sb.name AS sname,
                                    sb.provider AS provider,
                                    sb.trade_variety AS tradeVariety,
                                    sb.trade_type AS stype,
                                    sb.collect_count AS collectCount,
                                    sb.enginetype_id enginetypeId,
                                    sb.up_time upTime,
                                    sb.upload_time uploadTime,
                                    sb.del_time delTime,
                                    sb.order_count AS allSubscriber,
                                    shl.`Retained_Profits` AS retainedProfits,
                                    shl.`Yield` AS yield,
                                    IF(
                                    sb.enginetype_id = 1,
                                    IFNULL(shl.yield_of_year,0),
                                    IFNULL(qia.average_simple_rate_of_return * 252,0)
                                    ) AS yieldOfYear, /*年化收益率*/

                                    IF(
                                    sb.enginetype_id = 1,
                                    IFNULL(shl.profit_ratio,0),
                                    IFNULL(qia.hit_rate,0)
                                    ) AS profitRatio, /*胜率*/

                                    IF(
                                    sb.enginetype_id = 1,
                                    IFNULL(shl.sharpe_index,0),
                                    IFNULL(qia.sharp_ratio,0)
                                    ) AS sharpeIndex /*夏普比率*/

                    FROM
                    qic_db.strategy_baseinfo sb
                    LEFT JOIN
                    (SELECT
                              a.*
                            FROM
                          strategy_performance_qicore a,
