 main- INFO-[2013-12-04 12:22:50,253]-play.Logger.info(Logger.java:290)-Starting E:\iquant_ext\iquantServer
        GROUP BY b.strategy_id
    ) spe
    WHERE a.strategy_id = spe.strategy_id AND a.update_time = spe.update_time
    ) AS qicore
        ON sb.id = qicore.strategy_id
    LEFT JOIN (
    SELECT a.*
    FROM qic_db.strategy_performance_qia a ,
    (
        SELECT b.strategy_id, MAX(b.update_time) AS update_time
        FROM qic_db.strategy_performance_qia b
        GROUP BY b.strategy_id
    ) bm
    WHERE a.strategy_id = bm.strategy_id AND a.update_time = bm.update_time
    ) AS qia
        ON sb.id = qia.strategy_id
WHERE sb.status IN (4, 7) AND sb.up_time < DATE_ADD(NOW(), INTERVAL - 3 DAY)  ORDER BY yield DESC 
) distTable where 1=1
play-thread-1- INFO-[2013-12-04 12:30:53,255]-play.Logger.info(Logger.java:290)-sql==SELECT
    sb.id AS id,
    sb.st_uuid AS 'uuid',
    sb.name AS sname,
    sb.provider AS provider, /*提供者*/
    sb.trade_type AS stype, /*交易类型*/
    sb.trade_variety AS tradeVariety,/*交易品种*/
    sb.collect_count AS collectCount,/*收藏总数*/
    sb.up_time AS upTime,/*上架时间*/
    sb.discuss_count AS discussCount,/*评论总数*/
    sb.enginetype_id AS enginetypeId,/*引擎类型*/
    sb.desp AS desp, /*简介*/
    sb.order_count AS orderCount,/*总订阅人数*/

    IF(
        sb.discuss_count = 0,
        0,
        sb.discuss_total / sb.discuss_count
    ) AS starLevel, /*星级*/

    IF(
        sb.enginetype_id = 1,
        qicore.yield_of_year,
        qia.average_simple_rate_of_return * 252
    ) AS yield, /*年化收益率*/

    IF(
        sb.enginetype_id = 1,
        qicore.profit_ratio,
        qia.hit_rate
    ) AS profitRatio, /*胜率*/

    IF(
        sb.enginetype_id = 1,
        qicore.sharpe_index,
        qia.sharp_ratio
    ) AS sharpe /*夏普比率*/

FROM
    qic_db.strategy_baseinfo sb
    LEFT JOIN
    (
    SELECT a.*
    FROM qic_db.strategy_performance_qicore a ,
    (
        SELECT b.strategy_id, MAX(b.update_time) AS update_time
        FROM qic_db.strategy_performance_qicore b
        GROUP BY b.strategy_id
    ) spe
    WHERE a.strategy_id = spe.strategy_id AND a.update_time = spe.update_time
    ) AS qicore
        ON sb.id = qicore.strategy_id
    LEFT JOIN (
    SELECT a.*
    FROM qic_db.strategy_performance_qia a ,
    (
        SELECT b.strategy_id, MAX(b.update_time) AS update_time
        FROM qic_db.strategy_performance_qia b
        GROUP BY b.strategy_id
    ) bm
    WHERE a.strategy_id = bm.strategy_id AND a.update_time = bm.update_time
    ) AS qia
        ON sb.id = qia.strategy_id
WHERE sb.status IN (4, 7) AND sb.up_time < DATE_ADD(NOW(), INTERVAL - 3 DAY)  ORDER BY yield DESC  limit 0,20
play-thread-1- INFO-[2013-12-04 12:30:53,286]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-12-04 12:30:53,286]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1-DEBUG-[2013-12-04 12:30:53,365]-play.Logger.debug(Logger.java:233)-SELECT uid AS uid,stid AS stid FROM qic_db.user_strategy_collect WHERE uid=1 AND stid in (10193,10148,10228,10229,10211,10215,10191,10216,10219,10156,10197,10160,10149,10162,10152,10196,10158,10225,10198,10161)
play-thread-1- INFO-[2013-12-04 12:30:53,365]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-12-04 12:30:53,365]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        uid AS uid,
        stid AS stid 
    FROM
        qic_db.user_strategy_collect 
    WHERE
        uid=1 
        AND stid in (
            10193,10148,10228,10229,10211,10215,10191,10216,10219,10156,10197,10160,10149,10162,10152,10196,10158,10225,10198,10161
        )
play-thread-1- INFO-[2013-12-04 12:30:53,380]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-12-04 12:30:53,380]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1-DEBUG-[2013-12-04 12:30:53,505]-play.Logger.debug(Logger.java:233)-从模板生成的sql:
SELECT
                       id id,
                       uid uid,
                       type  type,
                       name name,
                       content content
                    FROM
                       user_template
                    WHERE
                       uid=:uid and type=:type
play-thread-1- INFO-[2013-12-04 12:30:53,505]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-12-04 12:30:53,521]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        id id,
        uid uid,
        type  type,
        name name,
        content content                     
    FROM
        user_template                     
    WHERE
        uid=1 
        and type=1
play-thread-1- INFO-[2013-12-04 12:30:53,537]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-12-04 12:30:53,537]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1-DEBUG-[2013-12-04 13:06:43,776]-play.Logger.debug(Logger.java:233)-收到请求数据:
{
  "orderFlag": 0,
  "flag": 1,
  "tradeType": 0,
  "tradeVariety": 0,
  "strategyLanguage": 0,
  "status": 0,
  "serviceParam": 3
}
play-thread-1- INFO-[2013-12-04 13:06:43,791]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-12-04 13:06:43,791]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        stid as id,
        MAX(order_etime) as endDate 
    FROM
        `user_strategy_order` 
    GROUP BY
        stid
play-thread-1- INFO-[2013-12-04 13:06:43,807]-play.Logger.info(Logger.java:290)-sql==select count(*) from (
SELECT
                      DISTINCT sb.id AS id,
                      sb.`status` AS STATUS,
                      sb.name AS sname,
                      sb.provider AS provider,
                      sb.trade_variety AS tradeVariety,
                      sb.trade_type AS stype,
                      sb.collect_count AS collectCount,
                      sb.enginetype_id enginetypeId,
                      sb.up_time upTime,
                      sb.upload_time uploadTime,
                      c.nowOrder AS subscriber,
                      sb.order_count AS allSubscriber,
                      IF(
                            sb.enginetype_id = 1,
                            shl.yield_of_year,
                            qia.average_simple_rate_of_return * 252
                        ) AS yieldOfYear, /*年化收益率*/

                      IF(
                            sb.enginetype_id = 1,
                            shl.profit_ratio,
                            qia.hit_rate
                        ) AS profitRatio, /*胜率*/

                        IF(
                            sb.enginetype_id = 1,
                            shl.sharpe_index,
                            qia.sharp_ratio
                        ) AS sharpeIndex, /*夏普比率*/

                      IF(
                        sb.discuss_count = 0,
                        0,
                        sb.discuss_total / sb.discuss_count
                      ) AS starLevel,
                      /*星级*/
                      sb.discuss_count AS discussCount
                      /*评论总数*/
            FROM
              qic_db.strategy_baseinfo sb
                          LEFT JOIN user_strategy_order uso
                            ON sb.`id` = uso.`stid`
                          LEFT JOIN
                            (SELECT
                              COUNT(1) AS nowOrder,
                              a.`stid` AS stid
                            FROM
                              qic_db.user_strategy_order a
                              INNER JOIN qic_db.strategy_baseinfo b
                                ON a.`stid` = b.`id`
                            WHERE a.`order_etime` > NOW()
                            GROUP BY b.`id`) c
                            ON sb.`id` = c.stid
                          LEFT JOIN
                           (SELECT
                              a.*
                            FROM
                          strategy_performance_qicore a,
                          (SELECT
                                b.strategy_id,
                                MAX(b.update_time) AS update_time
                              FROM
                                qic_db.strategy_performance_qicore b
                              GROUP BY b.strategy_id) bm
                            WHERE a.strategy_id = bm.strategy_id
                              AND a.update_time = bm.update_time) AS shl
                            ON shl.`strategy_id` = sb.id
                          LEFT JOIN
                            (SELECT
                              a.*
                            FROM
                              qic_db.strategy_performance_qia a,
                              (SELECT
                                b.strategy_id,
                                MAX(b.update_time) AS update_time
                              FROM
                                qic_db.strategy_performance_qia b
                              GROUP BY b.strategy_id) bm
                            WHERE a.strategy_id = bm.strategy_id
                              AND a.update_time = bm.update_time) AS qia
                            ON sb.id = qia.strategy_id
                WHERE 1 = 1 and status in (4,7) and sb.stup_uid in(1,-1000) 
) distTable
play-thread-1- INFO-[2013-12-04 13:06:43,822]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-12-04 13:06:43,822]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1- INFO-[2013-12-04 13:07:18,236]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-12-04 13:07:18,236]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        user_uuid as uuid,
        check_sum as checkSum,
        id,
        `name`,
        account,
        pwd,
        phone,
        email,
        idcard,
        capital_account AS capitalAccount,
        address,
        post,
        sdate,
        edate,
        apply_date AS applyDate,
        `status`,
        utype,
        utime,
        max_login as maxLogin     
    FROM
        user_info     
    WHERE
        account = 'admin' 
        and status <> -100     limit 1
play-thread-1- INFO-[2013-12-04 13:07:18,236]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-12-04 13:07:18,236]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1- INFO-[2013-12-04 13:07:22,502]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-12-04 13:07:22,502]-play.Logger.info(Logger.java:290)-sql==select count(*) from (
SELECT
    sb.id AS id,
    sb.st_uuid AS 'uuid',
    sb.name AS sname,
    sb.provider AS provider, /*提供者*/
    sb.trade_type AS stype, /*交易类型*/
    sb.trade_variety AS tradeVariety,/*交易品种*/
    sb.collect_count AS collectCount,/*收藏总数*/
    sb.up_time AS upTime,/*上架时间*/
    sb.discuss_count AS discussCount,/*评论总数*/
    sb.enginetype_id AS enginetypeId,/*引擎类型*/
    sb.desp AS desp, /*简介*/
    sb.order_count AS orderCount,/*总订阅人数*/

    IF(
        sb.discuss_count = 0,
        0,
        sb.discuss_total / sb.discuss_count
    ) AS starLevel, /*星级*/

    IF(
        sb.enginetype_id = 1,
        qicore.yield_of_year,
        qia.average_simple_rate_of_return * 252
    ) AS yield, /*年化收益率*/

    IF(
        sb.enginetype_id = 1,
        qicore.profit_ratio,
        qia.hit_rate
    ) AS profitRatio, /*胜率*/

    IF(
        sb.enginetype_id = 1,
        qicore.sharpe_index,
        qia.sharp_ratio
    ) AS sharpe /*夏普比率*/

FROM
    qic_db.strategy_baseinfo sb
    LEFT JOIN
    (
    SELECT a.*
    FROM qic_db.strategy_performance_qicore a ,
    (
        SELECT b.strategy_id, MAX(b.update_time) AS update_time
        FROM qic_db.strategy_performance_qicore b
        GROUP BY b.strategy_id
    ) spe
    WHERE a.strategy_id = spe.strategy_id AND a.update_time = spe.update_time
    ) AS qicore
        ON sb.id = qicore.strategy_id
    LEFT JOIN (
    SELECT a.*
    FROM qic_db.strategy_performance_qia a ,
    (
        SELECT b.strategy_id, MAX(b.update_time) AS update_time
        FROM qic_db.strategy_performance_qia b
        GROUP BY b.strategy_id
    ) bm
    WHERE a.strategy_id = bm.strategy_id AND a.update_time = bm.update_time
    ) AS qia
        ON sb.id = qia.strategy_id
WHERE sb.status IN (4, 7) AND sb.up_time < DATE_ADD(NOW(), INTERVAL - 3 DAY)  ORDER BY yield DESC 
) distTable where 1=1
play-thread-1- INFO-[2013-12-04 13:07:22,502]-play.Logger.info(Logger.java:290)-sql==SELECT
    sb.id AS id,
    sb.st_uuid AS 'uuid',
    sb.name AS sname,
    sb.provider AS provider, /*提供者*/
    sb.trade_type AS stype, /*交易类型*/
    sb.trade_variety AS tradeVariety,/*交易品种*/
    sb.collect_count AS collectCount,/*收藏总数*/
    sb.up_time AS upTime,/*上架时间*/
    sb.discuss_count AS discussCount,/*评论总数*/
    sb.enginetype_id AS enginetypeId,/*引擎类型*/
    sb.desp AS desp, /*简介*/
    sb.order_count AS orderCount,/*总订阅人数*/

    IF(
        sb.discuss_count = 0,
        0,
        sb.discuss_total / sb.discuss_count
    ) AS starLevel, /*星级*/

    IF(
        sb.enginetype_id = 1,
        qicore.yield_of_year,
        qia.average_simple_rate_of_return * 252
    ) AS yield, /*年化收益率*/

    IF(
        sb.enginetype_id = 1,
        qicore.profit_ratio,
        qia.hit_rate
    ) AS profitRatio, /*胜率*/

    IF(
        sb.enginetype_id = 1,
        qicore.sharpe_index,
        qia.sharp_ratio
    ) AS sharpe /*夏普比率*/

FROM
    qic_db.strategy_baseinfo sb
    LEFT JOIN
    (
    SELECT a.*
    FROM qic_db.strategy_performance_qicore a ,
    (
        SELECT b.strategy_id, MAX(b.update_time) AS update_time
        FROM qic_db.strategy_performance_qicore b
        GROUP BY b.strategy_id
    ) spe
    WHERE a.strategy_id = spe.strategy_id AND a.update_time = spe.update_time
    ) AS qicore
        ON sb.id = qicore.strategy_id
    LEFT JOIN (
    SELECT a.*
    FROM qic_db.strategy_performance_qia a ,
    (
        SELECT b.strategy_id, MAX(b.update_time) AS update_time
        FROM qic_db.strategy_performance_qia b
        GROUP BY b.strategy_id
    ) bm
    WHERE a.strategy_id = bm.strategy_id AND a.update_time = bm.update_time
    ) AS qia
        ON sb.id = qia.strategy_id
WHERE sb.status IN (4, 7) AND sb.up_time < DATE_ADD(NOW(), INTERVAL - 3 DAY)  ORDER BY yield DESC  limit 0,20
play-thread-1- INFO-[2013-12-04 13:07:22,643]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-12-04 13:07:22,658]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1-DEBUG-[2013-12-04 13:07:22,752]-play.Logger.debug(Logger.java:233)-SELECT uid AS uid,stid AS stid FROM qic_db.user_strategy_collect WHERE uid=1 AND stid in (10193,10148,10228,10229,10211,10215,10191,10216,10219,10156,10197,10160,10149,10162,10152,10196,10158,10225,10198,10161)
play-thread-1- INFO-[2013-12-04 13:07:22,752]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-12-04 13:07:22,752]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        uid AS uid,
        stid AS stid 
    FROM
        qic_db.user_strategy_collect 
    WHERE
        uid=1 
        AND stid in (
            10193,10148,10228,10229,10211,10215,10191,10216,10219,10156,10197,10160,10149,10162,10152,10196,10158,10225,10198,10161
        )
play-thread-1- INFO-[2013-12-04 13:07:22,752]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-12-04 13:07:22,752]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1-DEBUG-[2013-12-04 13:07:23,018]-play.Logger.debug(Logger.java:233)-从模板生成的sql:
SELECT
                       id id,
                       uid uid,
                       type  type,
                       name name,
                       content content
                    FROM
                       user_template
                    WHERE
                       uid=:uid and type=:type
play-thread-1- INFO-[2013-12-04 13:07:23,018]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-12-04 13:07:23,018]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        id id,
        uid uid,
        type  type,
        name name,
        content content                     
    FROM
        user_template                     
    WHERE
        uid=1 
        and type=1
play-thread-1- INFO-[2013-12-04 13:07:23,033]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-12-04 13:07:23,033]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1-DEBUG-[2013-12-04 13:08:28,812]-play.Logger.debug(Logger.java:233)-收到请求数据:
{
  "orderFlag": 0,
  "flag": 1,
  "tradeType": 0,
  "tradeVariety": 0,
  "strategyLanguage": 0,
  "status": 0,
  "serviceParam": 3
}
play-thread-1- INFO-[2013-12-04 13:08:28,843]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-12-04 13:08:28,843]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        stid as id,
        MAX(order_etime) as endDate 
    FROM
        `user_strategy_order` 
    GROUP BY
        stid
play-thread-1- INFO-[2013-12-04 13:08:28,843]-play.Logger.info(Logger.java:290)-sql==select count(*) from (
SELECT
                      DISTINCT sb.id AS id,
                      sb.`status` AS STATUS,
                      sb.name AS sname,
                      sb.provider AS provider,
                      sb.trade_variety AS tradeVariety,
                      sb.trade_type AS stype,
                      sb.collect_count AS collectCount,
                      sb.enginetype_id enginetypeId,
                      sb.up_time upTime,
                      sb.upload_time uploadTime,
                      c.nowOrder AS subscriber,
                      sb.order_count AS allSubscriber,
                      IF(
                            sb.enginetype_id = 1,
                            shl.yield_of_year,
                            qia.average_simple_rate_of_return * 252
                        ) AS yieldOfYear, /*年化收益率*/

                      IF(
                            sb.enginetype_id = 1,
                            shl.profit_ratio,
                            qia.hit_rate
                        ) AS profitRatio, /*胜率*/

                        IF(
                            sb.enginetype_id = 1,
                            shl.sharpe_index,
                            qia.sharp_ratio
                        ) AS sharpeIndex, /*夏普比率*/

                      IF(
                        sb.discuss_count = 0,
                        0,
                        sb.discuss_total / sb.discuss_count
                      ) AS starLevel,
                      /*星级*/
                      sb.discuss_count AS discussCount
                      /*评论总数*/
            FROM
              qic_db.strategy_baseinfo sb
                          LEFT JOIN user_strategy_order uso
                            ON sb.`id` = uso.`stid`
                          LEFT JOIN
                            (SELECT
                              COUNT(1) AS nowOrder,
                              a.`stid` AS stid
                            FROM
                              qic_db.user_strategy_order a
                              INNER JOIN qic_db.strategy_baseinfo b
                                ON a.`stid` = b.`id`
                            WHERE a.`order_etime` > NOW()
                            GROUP BY b.`id`) c
                            ON sb.`id` = c.stid
                          LEFT JOIN
                           (SELECT
                              a.*
                            FROM
                          strategy_performance_qicore a,
                          (SELECT
                                b.strategy_id,
                                MAX(b.update_time) AS update_time
                              FROM
                                qic_db.strategy_performance_qicore b
                              GROUP BY b.strategy_id) bm
                            WHERE a.strategy_id = bm.strategy_id
                              AND a.update_time = bm.update_time) AS shl
                            ON shl.`strategy_id` = sb.id
                          LEFT JOIN
                            (SELECT
                              a.*
                            FROM
                              qic_db.strategy_performance_qia a,
                              (SELECT
                                b.strategy_id,
                                MAX(b.update_time) AS update_time
                              FROM
                                qic_db.strategy_performance_qia b
                              GROUP BY b.strategy_id) bm
                            WHERE a.strategy_id = bm.strategy_id
                              AND a.update_time = bm.update_time) AS qia
                            ON sb.id = qia.strategy_id
                WHERE 1 = 1 and status in (4,7) and sb.stup_uid in(1,-1000) 
) distTable
play-thread-1- INFO-[2013-12-04 13:08:28,875]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-12-04 13:08:28,875]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1- INFO-[2013-12-04 13:08:40,346]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-12-04 13:08:40,346]-play.Logger.info(Logger.java:290)-sql==select count(*) from (
SELECT
    sb.id AS id,
    sb.st_uuid AS 'uuid',
    sb.name AS sname,
    sb.provider AS provider, /*提供者*/
    sb.trade_type AS stype, /*交易类型*/
    sb.trade_variety AS tradeVariety,/*交易品种*/
    sb.collect_count AS collectCount,/*收藏总数*/
    sb.up_time AS upTime,/*上架时间*/
    sb.discuss_count AS discussCount,/*评论总数*/
    sb.enginetype_id AS enginetypeId,/*引擎类型*/
    sb.desp AS desp, /*简介*/
    sb.order_count AS orderCount,/*总订阅人数*/

    IF(
        sb.discuss_count = 0,
        0,
        sb.discuss_total / sb.discuss_count
    ) AS starLevel, /*星级*/

    IF(
        sb.enginetype_id = 1,
        qicore.yield_of_year,
        qia.average_simple_rate_of_return * 252
    ) AS yield, /*年化收益率*/

    IF(
        sb.enginetype_id = 1,
        qicore.profit_ratio,
        qia.hit_rate
    ) AS profitRatio, /*胜率*/

    IF(
        sb.enginetype_id = 1,
        qicore.sharpe_index,
        qia.sharp_ratio
    ) AS sharpe /*夏普比率*/

FROM
    qic_db.strategy_baseinfo sb
    LEFT JOIN
    (
    SELECT a.*
    FROM qic_db.strategy_performance_qicore a ,
    (
        SELECT b.strategy_id, MAX(b.update_time) AS update_time
        FROM qic_db.strategy_performance_qicore b
        GROUP BY b.strategy_id
    ) spe
    WHERE a.strategy_id = spe.strategy_id AND a.update_time = spe.update_time
    ) AS qicore
        ON sb.id = qicore.strategy_id
    LEFT JOIN (
    SELECT a.*
    FROM qic_db.strategy_performance_qia a ,
    (
        SELECT b.strategy_id, MAX(b.update_time) AS update_time
        FROM qic_db.strategy_performance_qia b
        GROUP BY b.strategy_id
    ) bm
    WHERE a.strategy_id = bm.strategy_id AND a.update_time = bm.update_time
    ) AS qia
        ON sb.id = qia.strategy_id
WHERE sb.status IN (4, 7) AND sb.up_time < DATE_ADD(NOW(), INTERVAL - 3 DAY)  ORDER BY yield DESC 
) distTable where 1=1
play-thread-1- INFO-[2013-12-04 13:08:40,361]-play.Logger.info(Logger.java:290)-sql==SELECT
    sb.id AS id,
    sb.st_uuid AS 'uuid',
    sb.name AS sname,
    sb.provider AS provider, /*提供者*/
    sb.trade_type AS stype, /*交易类型*/
    sb.trade_variety AS tradeVariety,/*交易品种*/
    sb.collect_count AS collectCount,/*收藏总数*/
    sb.up_time AS upTime,/*上架时间*/
    sb.discuss_count AS discussCount,/*评论总数*/
    sb.enginetype_id AS enginetypeId,/*引擎类型*/
    sb.desp AS desp, /*简介*/
    sb.order_count AS orderCount,/*总订阅人数*/

    IF(
        sb.discuss_count = 0,
        0,
        sb.discuss_total / sb.discuss_count
    ) AS starLevel, /*星级*/

    IF(
        sb.enginetype_id = 1,
        qicore.yield_of_year,
        qia.average_simple_rate_of_return * 252
    ) AS yield, /*年化收益率*/

    IF(
        sb.enginetype_id = 1,
        qicore.profit_ratio,
        qia.hit_rate
    ) AS profitRatio, /*胜率*/

    IF(
        sb.enginetype_id = 1,
        qicore.sharpe_index,
        qia.sharp_ratio
    ) AS sharpe /*夏普比率*/

FROM
    qic_db.strategy_baseinfo sb
    LEFT JOIN
    (
    SELECT a.*
    FROM qic_db.strategy_performance_qicore a ,
    (
        SELECT b.strategy_id, MAX(b.update_time) AS update_time
        FROM qic_db.strategy_performance_qicore b
        GROUP BY b.strategy_id
    ) spe
    WHERE a.strategy_id = spe.strategy_id AND a.update_time = spe.update_time
    ) AS qicore
        ON sb.id = qicore.strategy_id
    LEFT JOIN (
    SELECT a.*
    FROM qic_db.strategy_performance_qia a ,
    (
        SELECT b.strategy_id, MAX(b.update_time) AS update_time
        FROM qic_db.strategy_performance_qia b
        GROUP BY b.strategy_id
    ) bm
    WHERE a.strategy_id = bm.strategy_id AND a.update_time = bm.update_time
    ) AS qia
        ON sb.id = qia.strategy_id
WHERE sb.status IN (4, 7) AND sb.up_time < DATE_ADD(NOW(), INTERVAL - 3 DAY)  ORDER BY yield DESC  limit 0,20
play-thread-1- INFO-[2013-12-04 13:08:40,392]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-12-04 13:08:40,392]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1-DEBUG-[2013-12-04 13:08:40,471]-play.Logger.debug(Logger.java:233)-SELECT uid AS uid,stid AS stid FROM qic_db.user_strategy_collect WHERE uid=1 AND stid in (10193,10148,10228,10229,10211,10215,10191,10216,10219,10156,10197,10160,10149,10162,10152,10196,10158,10225,10198,10161)
play-thread-1- INFO-[2013-12-04 13:08:40,471]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-12-04 13:08:40,471]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        uid AS uid,
        stid AS stid 
    FROM
        qic_db.user_strategy_collect 
    WHERE
        uid=1 
        AND stid in (
            10193,10148,10228,10229,10211,10215,10191,10216,10219,10156,10197,10160,10149,10162,10152,10196,10158,10225,10198,10161
        )
play-thread-1- INFO-[2013-12-04 13:08:40,486]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-12-04 13:08:40,486]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1-DEBUG-[2013-12-04 13:08:40,596]-play.Logger.debug(Logger.java:233)-从模板生成的sql:
SELECT
                       id id,
                       uid uid,
                       type  type,
                       name name,
                       content content
                    FROM
                       user_template
                    WHERE
                       uid=:uid and type=:type
play-thread-1- INFO-[2013-12-04 13:08:40,596]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-12-04 13:08:40,596]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        id id,
        uid uid,
        type  type,
        name name,
        content content                     
    FROM
        user_template                     
    WHERE
        uid=1 
        and type=1
play-thread-1- INFO-[2013-12-04 13:08:40,611]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-12-04 13:08:40,611]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
play-thread-1- INFO-[2013-12-04 13:51:08,210]-play.Logger.info(Logger.java:290)-Connecting to redis with redis://localhost:6379
play-thread-1- INFO-[2013-12-04 13:51:08,242]-org.hibernate.service.jdbc.connections.internal.ConnectionProviderInitiator.instantiateExplicitConnectionProvider(ConnectionProviderInitiator.java:188)-HHH000130: Instantiating explicit connection provider: org.hibernate.service.jdbc.connections.internal.DatasourceConnectionProviderImpl
play-thread-1- INFO-[2013-12-04 13:51:08,242]-org.hibernate.dialect.Dialect.<init>(Dialect.java:122)-HHH000400: Using dialect: play.db.jpa.MySQLDialect
play-thread-1- INFO-[2013-12-04 13:51:08,257]-org.hibernate.engine.jdbc.internal.LobCreatorBuilder.useContextualLobCreation(LobCreatorBuilder.java:120)-HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
play-thread-1- INFO-[2013-12-04 13:51:08,288]-org.hibernate.engine.transaction.internal.TransactionFactoryInitiator.initiateService(TransactionFactoryInitiator.java:68)-HHH000399: Using default transaction strategy (direct JDBC transactions)
play-thread-1- INFO-[2013-12-04 13:51:08,476]-org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory.<init>(ASTQueryTranslatorFactory.java:48)-HHH000397: Using ASTQueryTranslatorFactory
play-thread-1-DEBUG-[2013-12-04 13:51:08,523]-play.Logger.debug(Logger.java:233)-Starting Guice modules scanning
play-thread-1-DEBUG-[2013-12-04 13:51:08,523]-play.Logger.debug(Logger.java:233)-Guice modules cleared
play-thread-1- INFO-[2013-12-04 13:51:09,132]-play.Logger.info(Logger.java:290)-Guice injector created with modules: 
class binding.CommonBindModule
class binding.LicencesBindModule
class binding.ProductBindModule
class binding.StockBindModule
class binding.StrategyBindModule
class binding.TradeAccountBindModule
class binding.UserBindModule

play-thread-1- INFO-[2013-12-04 13:51:09,336]-play.Logger.info(Logger.java:290)-loading sql from [E:\iquant_ext\iquantServer\conf\sql]
play-thread-1- INFO-[2013-12-04 13:51:09,336]-play.Logger.info(Logger.java:290)-loading sql from [E:\iquant_ext\iquantServer\conf\sql\common]
play-thread-1- INFO-[2013-12-04 13:51:09,570]-play.Logger.info(Logger.java:290)-loading sql from [E:\iquant_ext\iquantServer\conf\sql\product]
play-thread-1- INFO-[2013-12-04 13:51:09,586]-play.Logger.info(Logger.java:290)-loading sql from [E:\iquant_ext\iquantServer\conf\sql\stock]
play-thread-1- INFO-[2013-12-04 13:51:09,601]-play.Logger.info(Logger.java:290)-loading sql from [E:\iquant_ext\iquantServer\conf\sql\strategy]
play-thread-1- INFO-[2013-12-04 13:51:09,773]-play.Logger.info(Logger.java:290)-loading sql from [E:\iquant_ext\iquantServer\conf\sql\user]
play-thread-1- INFO-[2013-12-04 13:51:09,961]-play.Logger.info(Logger.java:290)-sql==SET autocommit=0
play-thread-1- INFO-[2013-12-04 13:51:09,961]-play.Logger.info(Logger.java:290)-sql==
    SELECT
        id,
        key_name 'key',
        key_value value                     
    FROM
        config_manage
play-thread-1- INFO-[2013-12-04 13:51:09,976]-play.Logger.info(Logger.java:290)-sql==commit
play-thread-1- INFO-[2013-12-04 13:51:09,992]-play.Logger.info(Logger.java:290)-sql==SET autocommit=1
